Customer_ID,Age,Gender,Region,Income_Range,Account_Tenure_Years,Transaction_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Status,Payment_Method,Credit_Limit,Current_Balance,Reward_Points_Earned,Reward_Points_Redeemed,Risk_Flag
CUST126695,27.0,Male,Georgia,Medium,7,TXN526695,2022-01-20,1676.0,Health,Paid,Debit Card,86636.0,64184.0,738,2650,Low
CUST126696,43.0,Male,Illinois,Medium,3,TXN526696,2022-10-17,445.0,Online Shopping,Paid,UPI,75579.0,23455.0,2767,1186,Medium
CUST126697,42.0,Female,Texas,High,12,TXN526697,2023-06-10,2103.0,Retail,Paid,Credit Card,68164.0,23175.0,459,937,Low
CUST126698,45.0,Male,Georgia,High,7,TXN526698,2022-09-29,890.0,Entertainment,Paid,Bank Transfer,26973.0,71079.0,3119,593,Low
CUST126699,30.0,Male,Florida,Low,13,TXN526699,2022-04-18,2003.0,Retail,Paid,Credit Card,20683.0,41237.0,2166,3366,High
CUST126700,32.0,Female,Washington,Low,9,TXN526700,2023-01-07,1060.0,Health,Paid,Credit Card,40481.0,20975.0,232,1505,High
CUST126701,23.0,Female,Illinois,Medium,9,TXN526701,2023-01-17,2783.0,Travel,Paid,Credit Card,96157.0,25103.0,672,3745,Medium
CUST126702,69.0,Male,Illinois,Medium,13,TXN526702,2022-08-18,2775.0,Groceries,Paid,Credit Card,25066.0,39182.0,1238,2212,High
CUST126703,29.0,Male,Illinois,Medium,10,TXN526703,2023-06-12,750.0,Groceries,Defaulted,Credit Card,27723.0,29957.0,36,1173,Medium
CUST126704,36.0,Male,Ohio,Low,1,TXN526704,2023-11-14,3284.0,Utilities,Paid,UPI,31161.0,70730.0,929,2947,Medium
CUST126705,49.0,Female,Florida,High,7,TXN526705,2023-09-02,1294.0,Food,Paid,Debit Card,42819.0,16882.0,669,922,Low
CUST126706,28.0,Male,California,Low,6,TXN526706,2022-01-08,4946.0,Travel,Paid,Bank Transfer,64532.0,56770.0,1315,2076,Medium
CUST126707,55.0,Male,Ohio,Medium,14,TXN526707,2022-07-24,516.0,Retail,Paid,UPI,8047.0,42201.0,899,960,Medium
CUST126708,50.0,Male,New York,Medium,2,TXN526708,2022-01-15,1251.0,Entertainment,Late,Debit Card,40521.0,34857.0,4232,2987,Low
CUST126709,19.0,Female,Florida,Medium,9,TXN526709,2023-06-22,4333.0,Travel,Paid,Bank Transfer,93227.0,65753.0,1862,2431,Low
CUST126710,32.0,Male,Ohio,Low,8,TXN526710,2023-01-16,2905.0,Health,Paid,Bank Transfer,54517.0,47556.0,3925,1138,Low
CUST126711,53.0,Male,New York,Low,2,TXN526711,2023-09-08,1492.0,Food,Paid,Debit Card,37643.0,32657.0,183,2644,Medium
CUST126712,22.0,Female,Ohio,Medium,4,TXN526712,2023-06-16,2038.0,Entertainment,Paid,Bank Transfer,45028.0,79854.0,2936,752,Low
CUST126713,32.0,Female,Ohio,Low,2,TXN526713,2023-10-18,577.0,Groceries,Paid,Debit Card,35807.0,67988.0,575,3740,Medium
CUST126714,60.0,Male,Texas,Low,1,TXN526714,2022-09-02,4291.0,Utilities,Paid,Debit Card,15283.0,14395.0,2248,3259,Medium
CUST126715,,Female,New York,Medium,4,TXN526715,2022-07-03,3159.0,Health,Paid,Bank Transfer,41412.0,27218.0,2457,1716,Low
CUST126716,34.0,Female,Texas,Low,14,TXN526716,2023-05-25,1631.0,Utilities,Paid,Bank Transfer,97266.0,61422.0,1882,1887,Low
CUST126717,51.0,Male,New York,High,6,TXN526717,2022-04-20,3424.0,Travel,Paid,UPI,87561.0,31153.0,1866,571,Low
CUST126718,69.0,Female,Washington,Medium,10,TXN526718,2022-05-02,2770.0,Groceries,Paid,Bank Transfer,41948.0,63306.0,4763,123,Low
CUST126719,41.0,Female,Georgia,Medium,4,TXN526719,2022-06-30,3275.0,Entertainment,Late,Debit Card,83265.0,37301.0,523,2494,High
CUST126720,27.0,Female,Texas,High,7,TXN526720,2023-01-29,4617.0,Online Shopping,Paid,Debit Card,35288.0,23134.0,589,1047,Medium
CUST126721,69.0,Other,Washington,Low,7,TXN526721,2023-06-15,3211.0,Food,Paid,Debit Card,59685.0,5319.0,2142,3614,Low
CUST126722,47.0,Male,Florida,Medium,5,TXN526722,2022-06-06,668.0,Retail,Paid,Bank Transfer,10488.0,46925.0,1767,149,Medium
CUST126723,20.0,Female,Arizona,Medium,13,TXN526723,2022-06-24,2701.0,Utilities,Paid,Debit Card,34140.0,27478.0,1046,1810,Medium
CUST126724,68.0,Female,California,Medium,3,TXN526724,2023-10-30,4740.0,Food,Paid,Debit Card,76075.0,67471.0,4061,2882,Low
CUST126725,54.0,Female,Ohio,High,3,TXN526725,2023-02-20,2155.0,Travel,Paid,UPI,60305.0,34500.0,1506,1080,Low
CUST126726,20.0,Male,Oregon,Medium,6,TXN526726,2022-08-09,2070.0,Utilities,Paid,UPI,69290.0,22110.0,4283,3736,Medium
CUST126727,57.0,Female,Georgia,High,4,TXN526727,2022-08-17,2538.0,Groceries,Paid,Debit Card,,35309.0,2201,3035,Medium
CUST126728,22.0,Male,Illinois,High,8,TXN526728,2022-02-08,1884.0,Entertainment,Paid,Debit Card,92154.0,5249.0,3015,461,Low
CUST126729,45.0,Female,Texas,Medium,13,TXN526729,2023-04-06,1498.0,Retail,Paid,Debit Card,71263.0,44805.0,4764,1615,Low
CUST126730,61.0,Female,Illinois,Medium,6,TXN526730,2022-03-25,4950.0,Groceries,Paid,Bank Transfer,98815.0,21355.0,4540,98,High
CUST126731,31.0,Female,Georgia,High,1,TXN526731,2022-10-30,586.0,Utilities,Late,Credit Card,50770.0,34413.0,4410,2467,Low
CUST126732,56.0,Female,Texas,Medium,11,TXN526732,2023-11-04,2433.0,Utilities,Paid,Credit Card,9815.0,696.0,4342,1722,Medium
CUST126733,28.0,Male,California,High,7,TXN526733,2023-05-25,,Food,Paid,Bank Transfer,55108.0,12070.0,2012,2455,Low
CUST126734,25.0,Male,Ohio,Low,14,TXN526734,2022-05-18,293.0,Online Shopping,Paid,Credit Card,96317.0,67148.0,2162,3073,Low
CUST126735,54.0,Female,Washington,High,6,TXN526735,2022-01-01,4441.0,Online Shopping,Paid,UPI,90838.0,61118.0,1439,390,Low
CUST126736,25.0,Male,Georgia,Medium,5,TXN526736,2022-11-11,4539.0,Travel,Paid,Debit Card,52490.0,32031.0,293,2672,Medium
CUST126737,29.0,Male,Florida,High,1,TXN526737,2023-04-26,1207.0,Groceries,Paid,Credit Card,28219.0,17457.0,2538,2866,High
CUST126738,32.0,Female,Florida,High,9,TXN526738,2022-04-01,2133.0,Groceries,Paid,Bank Transfer,94353.0,65057.0,3432,3162,Low
CUST126739,36.0,Male,Florida,Medium,12,TXN526739,2022-06-01,620.0,Retail,Paid,UPI,58635.0,11941.0,4356,3417,Low
CUST126740,65.0,Female,Illinois,Medium,6,TXN526740,2022-10-27,749.0,Online Shopping,Paid,Credit Card,40783.0,7686.0,1057,3216,Low
CUST126741,63.0,Male,Georgia,High,6,TXN526741,2023-11-20,3745.0,Travel,Late,Debit Card,69608.0,59876.0,1593,3503,Medium
CUST126742,45.0,Male,Arizona,Low,8,TXN526742,2022-01-23,2514.0,Online Shopping,Paid,Bank Transfer,60030.0,48782.0,3235,3913,Low
CUST126743,24.0,Female,Oregon,Medium,8,TXN526743,2023-09-08,2139.0,Entertainment,Paid,Bank Transfer,50463.0,77345.0,2702,2302,Low
CUST126744,57.0,Female,Washington,Medium,2,TXN526744,2022-11-12,2107.0,Groceries,Late,Credit Card,57806.0,58418.0,4380,1866,High
CUST126745,24.0,Other,New York,Low,7,TXN526745,2023-11-17,748.0,Travel,Paid,Bank Transfer,96810.0,17346.0,43,1239,Low
CUST126746,47.0,Female,Washington,Medium,2,TXN526746,2023-08-28,114.0,Utilities,Late,Credit Card,,77065.0,2377,2602,Medium
CUST126747,35.0,Male,New York,Medium,14,TXN526747,2022-10-22,1570.0,Travel,Paid,Debit Card,12379.0,6324.0,1615,1462,Medium
CUST126748,41.0,Male,Illinois,Low,1,TXN526748,2023-03-16,988.0,Online Shopping,Paid,Credit Card,58704.0,22896.0,4812,865,Medium
CUST126749,23.0,Male,Oregon,High,9,TXN526749,2022-06-27,2903.0,Groceries,Paid,Debit Card,74699.0,46917.0,536,2097,Medium
CUST126750,68.0,Male,Florida,Medium,4,TXN526750,2023-08-09,4606.0,Online Shopping,Defaulted,UPI,24607.0,16504.0,2514,1230,Medium
CUST126751,21.0,Female,Ohio,Low,6,TXN526751,2022-12-28,4496.0,Online Shopping,Paid,Debit Card,47611.0,59532.0,767,3037,High
CUST126752,20.0,Male,New York,Medium,6,TXN526752,2022-07-19,4186.0,Entertainment,Paid,Debit Card,50841.0,2311.0,1691,822,Low
CUST126753,66.0,Male,New York,Low,3,TXN526753,2022-10-05,1725.0,Online Shopping,Paid,UPI,78491.0,31413.0,2284,700,Low
CUST126754,68.0,Other,Ohio,Low,2,TXN526754,2022-03-10,1775.0,Groceries,Paid,Credit Card,86261.0,6194.0,2214,2894,Medium
CUST126755,64.0,Female,Georgia,High,5,TXN526755,2023-10-02,2394.0,Health,Paid,Bank Transfer,70522.0,22506.0,1649,2812,Low
CUST126756,23.0,Male,Georgia,Medium,7,TXN526756,2023-11-28,2514.0,Utilities,Paid,UPI,12710.0,74938.0,1681,303,Low
CUST126757,43.0,Male,Washington,Low,14,TXN526757,2022-09-15,457.0,Groceries,Defaulted,Bank Transfer,59705.0,15464.0,4334,117,Low
CUST126758,61.0,Female,New York,Medium,2,TXN526758,2023-05-04,2605.0,Retail,Paid,Credit Card,9554.0,44467.0,4643,1325,Low
CUST126759,68.0,Female,Florida,Low,6,TXN526759,2023-09-29,1230.0,Food,Paid,Credit Card,71014.0,23150.0,1954,985,Low
CUST126760,55.0,Female,California,Medium,2,TXN526760,2023-09-06,2677.0,Travel,Late,Debit Card,53934.0,33640.0,4099,707,Low
CUST126761,28.0,Male,Texas,High,13,TXN526761,2022-10-19,1945.0,Groceries,Paid,Credit Card,18402.0,73356.0,2212,347,Medium
CUST126762,69.0,Female,New York,Low,4,TXN526762,2023-08-18,1555.0,Groceries,Paid,Bank Transfer,10908.0,78613.0,3852,3706,High
CUST126763,46.0,Female,Arizona,High,3,TXN526763,2022-12-26,3013.0,Entertainment,Paid,UPI,20405.0,79773.0,4383,3909,Low
CUST126764,37.0,Male,Ohio,Medium,13,TXN526764,2023-07-04,2136.0,Food,Paid,UPI,40308.0,20745.0,4225,3004,Medium
CUST126765,27.0,Female,Georgia,Low,9,TXN526765,2022-03-12,4851.0,Travel,Paid,UPI,32280.0,15238.0,3836,2704,Medium
CUST126766,43.0,Female,Florida,Medium,13,TXN526766,2022-12-27,920.0,Groceries,Paid,Credit Card,53501.0,35593.0,4487,3532,Medium
CUST126767,65.0,Male,Oregon,Medium,5,TXN526767,2022-12-09,1785.0,Groceries,Late,Credit Card,14488.0,2698.0,4252,2211,High
CUST126768,44.0,Male,Florida,Low,4,TXN526768,2022-10-06,2633.0,Retail,Paid,Debit Card,45467.0,24028.0,1167,3652,Medium
CUST126769,67.0,Female,Arizona,Medium,1,TXN526769,2023-06-24,1239.0,Food,Late,Debit Card,50240.0,63520.0,2962,841,Low
CUST126770,31.0,Male,Illinois,High,12,TXN526770,2023-10-26,1015.0,Health,Paid,UPI,99022.0,27778.0,2571,3134,Low
CUST126771,,Male,New York,Medium,11,TXN526771,2022-05-05,502.0,Groceries,Late,Debit Card,20161.0,37119.0,468,2561,Low
CUST126772,29.0,Female,Illinois,High,4,TXN526772,2023-05-06,1380.0,Food,Paid,Credit Card,73103.0,43484.0,1793,1295,Low
CUST126773,69.0,Female,Texas,High,4,TXN526773,2022-09-15,3293.0,Travel,Paid,Credit Card,14989.0,75021.0,2502,2200,Low
CUST126774,40.0,Male,Texas,Low,1,TXN526774,2022-06-25,2826.0,Groceries,Paid,UPI,40088.0,44568.0,13,2344,Medium
CUST126775,38.0,Male,Georgia,Medium,4,TXN526775,2023-10-24,378.0,Food,Paid,UPI,92485.0,11723.0,4153,805,Medium
CUST126776,25.0,Female,Texas,Low,6,TXN526776,2022-02-18,3665.0,Travel,Paid,Bank Transfer,87986.0,26965.0,4557,2801,Medium
CUST126777,56.0,Female,Florida,Medium,8,TXN526777,2022-10-15,627.0,Retail,Paid,Bank Transfer,60236.0,72007.0,3330,1552,High
CUST126778,26.0,Male,Florida,Low,3,TXN526778,2022-05-10,,Travel,Paid,Debit Card,38291.0,44206.0,1849,2733,Low
CUST126779,41.0,Male,Texas,Low,2,TXN526779,2022-05-16,1259.0,Entertainment,Defaulted,Bank Transfer,62779.0,33556.0,3201,1648,Low
CUST126780,48.0,Male,Washington,Medium,13,TXN526780,2022-06-07,4112.0,Online Shopping,Defaulted,Credit Card,33650.0,32215.0,3690,989,Low
CUST126781,42.0,Male,Arizona,Low,2,TXN526781,2023-09-07,2366.0,Retail,Paid,Credit Card,91321.0,17050.0,390,3419,Low
CUST126782,34.0,Female,New York,High,5,TXN526782,2022-05-17,1377.0,Food,Paid,Credit Card,77888.0,79718.0,642,1005,High
CUST126783,59.0,Male,Oregon,Low,1,TXN526783,2023-08-11,3363.0,Entertainment,Paid,Credit Card,66509.0,44414.0,2752,3002,Low
CUST126784,46.0,Male,Illinois,Medium,6,TXN526784,2022-06-20,2761.0,Travel,Paid,Credit Card,71478.0,32400.0,2121,2889,Low
CUST126785,20.0,Female,Arizona,High,7,TXN526785,2023-05-05,2679.0,Retail,Paid,Debit Card,27553.0,32389.0,3078,3889,Low
CUST126786,38.0,Female,Florida,High,10,TXN526786,2023-03-18,799.0,Health,Paid,Credit Card,34696.0,73104.0,792,282,Low
CUST126787,25.0,Male,Georgia,Medium,11,TXN526787,2022-09-16,1927.0,Retail,Paid,UPI,42609.0,36858.0,1610,3421,Medium
CUST126788,31.0,Female,Washington,High,8,TXN526788,2022-02-15,839.0,Food,Defaulted,Bank Transfer,,58279.0,4232,3293,Medium
CUST126789,56.0,Male,Washington,High,5,TXN526789,2023-02-28,4520.0,Entertainment,Paid,Credit Card,54442.0,19312.0,3500,746,Low
CUST126790,33.0,Male,Ohio,Medium,7,TXN526790,2023-10-30,3335.0,Online Shopping,Paid,UPI,70636.0,59789.0,503,2378,Low
CUST126791,35.0,Male,Washington,High,4,TXN526791,2023-03-25,3214.0,Health,Paid,Bank Transfer,24099.0,34124.0,1432,3160,High
CUST126792,48.0,Male,Arizona,Medium,3,TXN526792,2022-09-15,2045.0,Entertainment,Paid,Debit Card,30634.0,8761.0,4999,2682,Low
CUST126793,28.0,Male,New York,High,11,TXN526793,2023-11-12,3717.0,Food,Late,Debit Card,38305.0,38874.0,3945,1728,Medium
CUST126794,55.0,Female,Florida,Medium,10,TXN526794,2022-09-29,684.0,Health,Paid,UPI,49509.0,39280.0,1132,1150,Low
CUST126795,37.0,Male,Washington,Medium,5,TXN526795,2022-06-20,404.0,Online Shopping,Paid,Bank Transfer,97310.0,62858.0,2190,102,Medium
CUST126796,63.0,Male,Georgia,Medium,10,TXN526796,2023-03-31,1276.0,Health,Paid,Credit Card,14265.0,79793.0,3189,2690,Medium
CUST126797,62.0,Female,Texas,Medium,1,TXN526797,2022-12-28,4208.0,Health,Late,Credit Card,97369.0,77577.0,91,3917,Low
CUST126798,21.0,Male,Texas,High,13,TXN526798,2023-01-02,3518.0,Groceries,Paid,UPI,61488.0,19529.0,4125,302,High
CUST126799,37.0,Male,California,High,12,TXN526799,2023-02-28,2063.0,Groceries,Paid,UPI,53210.0,22538.0,3553,997,Low
CUST126800,48.0,Male,Oregon,Medium,4,TXN526800,2022-01-20,3621.0,Food,Paid,Debit Card,91832.0,17559.0,2336,3078,Medium
CUST126801,37.0,Female,Florida,Low,4,TXN526801,2022-04-07,4074.0,Travel,Paid,UPI,94040.0,54407.0,4452,0,Low
CUST126802,28.0,Male,Texas,Medium,9,TXN526802,2023-05-06,542.0,Groceries,Paid,UPI,91289.0,15281.0,2973,1075,Low
CUST126803,67.0,Female,Georgia,Medium,7,TXN526803,2022-10-21,3380.0,Food,Late,UPI,5026.0,73746.0,1919,1577,Low
CUST126804,18.0,Male,Oregon,High,12,TXN526804,2023-04-19,3253.0,Groceries,Defaulted,UPI,47370.0,5662.0,3922,714,Low
CUST126805,61.0,Female,Texas,Medium,6,TXN526805,2022-03-13,2562.0,Food,Late,Credit Card,35116.0,2949.0,4163,2509,Low
CUST126806,35.0,Female,Florida,Low,14,TXN526806,2022-03-06,2751.0,Health,Late,UPI,62611.0,6800.0,2246,1673,Low
CUST126807,56.0,Female,California,Low,9,TXN526807,2023-04-02,3600.0,Retail,Defaulted,Credit Card,88011.0,78715.0,1519,1268,Low
CUST126808,61.0,Male,Oregon,Low,7,TXN526808,2022-05-11,2248.0,Health,Paid,Debit Card,73774.0,61517.0,1215,796,Medium
CUST126809,50.0,Female,California,Medium,1,TXN526809,2022-06-07,4127.0,Retail,Paid,Bank Transfer,48677.0,19821.0,325,2118,Medium
CUST126810,53.0,Female,Washington,Medium,8,TXN526810,2023-06-09,4977.0,Food,Paid,Credit Card,72222.0,27128.0,3935,487,Low
CUST126811,35.0,Male,Georgia,Medium,9,TXN526811,2023-04-15,2134.0,Health,Paid,Bank Transfer,71573.0,55444.0,2006,2054,Low
CUST126812,64.0,Female,Georgia,Medium,9,TXN526812,2022-06-27,1322.0,Entertainment,Late,Debit Card,27876.0,34653.0,1398,3300,Medium
CUST126813,48.0,Other,Washington,High,12,TXN526813,2023-02-13,3958.0,Entertainment,Paid,Credit Card,57945.0,16418.0,3056,1561,Low
CUST126814,52.0,Male,Illinois,Medium,5,TXN526814,2023-08-19,2438.0,Utilities,Paid,Debit Card,96323.0,49086.0,3584,824,Low
CUST126815,56.0,Female,Ohio,Medium,3,TXN526815,2022-12-09,3279.0,Entertainment,Late,Credit Card,54112.0,59749.0,4579,1076,Medium
CUST126816,55.0,Female,Ohio,Low,7,TXN526816,2022-10-04,579.0,Travel,Defaulted,Debit Card,9333.0,70820.0,2119,2122,High
CUST126817,32.0,Male,Washington,High,1,TXN526817,2022-06-22,3621.0,Travel,Paid,Credit Card,41325.0,18356.0,752,3283,Low
CUST126818,64.0,Male,Oregon,High,9,TXN526818,2023-02-20,2356.0,Retail,Defaulted,UPI,11903.0,6616.0,871,1988,Low
CUST126819,23.0,Male,Florida,Low,10,TXN526819,2022-04-13,4093.0,Food,Paid,Bank Transfer,95027.0,43491.0,903,1559,Low
CUST126820,25.0,Female,Arizona,Medium,3,TXN526820,2023-04-03,455.0,Entertainment,Late,Bank Transfer,67276.0,52482.0,1104,2685,Medium
CUST126821,57.0,Female,Ohio,Medium,3,TXN526821,2023-09-27,3599.0,Utilities,Paid,Credit Card,46144.0,43935.0,1370,2415,Low
CUST126822,39.0,Male,Arizona,High,10,TXN526822,2022-08-16,4239.0,Food,Paid,Credit Card,78732.0,74770.0,1388,2699,Low
CUST126823,18.0,Female,Arizona,Low,9,TXN526823,2023-07-03,528.0,Online Shopping,Paid,UPI,36396.0,76519.0,617,3004,High
CUST126824,30.0,Female,Oregon,High,1,TXN526824,2022-12-30,3948.0,Entertainment,Paid,UPI,22445.0,12830.0,1809,1997,Low
CUST126825,41.0,Male,Florida,Medium,2,TXN526825,2023-09-03,3815.0,Groceries,Paid,Credit Card,31222.0,74111.0,3684,2994,Low
CUST126826,38.0,Male,Washington,Medium,10,TXN526826,2023-09-23,3641.0,Retail,Late,Debit Card,40580.0,9747.0,3273,2078,Low
CUST126827,62.0,Female,Arizona,Medium,11,TXN526827,2022-10-27,3650.0,Utilities,Paid,UPI,58847.0,3416.0,157,873,Medium
CUST126828,60.0,Female,Illinois,Low,1,TXN526828,2023-07-17,3813.0,Utilities,Paid,Debit Card,99602.0,77882.0,3944,3853,Low
CUST126829,21.0,Other,Ohio,Low,2,TXN526829,2022-03-19,426.0,Groceries,Defaulted,Debit Card,66242.0,26831.0,3445,1776,Low
CUST126830,24.0,Male,Georgia,Medium,11,TXN526830,2023-08-22,2485.0,Online Shopping,Paid,Debit Card,22069.0,19713.0,4848,2311,Low
CUST126831,29.0,Female,Oregon,Medium,2,TXN526831,2022-06-28,400.0,Entertainment,Paid,Bank Transfer,73680.0,49866.0,3930,1517,Low
CUST126832,30.0,Female,California,Low,6,TXN526832,2022-08-06,4914.0,Retail,Late,Debit Card,42628.0,30200.0,4252,3625,Medium
CUST126833,61.0,Female,Florida,Medium,3,TXN526833,2022-04-09,3051.0,Food,Paid,Debit Card,45292.0,38341.0,472,3116,Medium
CUST126834,33.0,Female,Oregon,Medium,2,TXN526834,2022-08-20,940.0,Health,Paid,Debit Card,81305.0,16405.0,1826,753,Low
CUST126835,23.0,Male,California,Medium,7,TXN526835,2023-09-12,3199.0,Utilities,Paid,UPI,85542.0,14331.0,987,2675,Low
CUST126836,31.0,Male,Georgia,Medium,12,TXN526836,2023-02-19,1809.0,Online Shopping,Paid,Credit Card,36924.0,14747.0,3375,1775,Low
CUST126837,68.0,Male,New York,Low,12,TXN526837,2022-12-07,,Food,Late,Credit Card,91484.0,69942.0,474,3289,Low
CUST126838,65.0,Male,New York,Medium,14,TXN526838,2023-09-18,1740.0,Retail,Late,Debit Card,65647.0,3552.0,2027,1745,Low
CUST126839,48.0,Male,Illinois,High,14,TXN526839,2023-09-20,3741.0,Food,Paid,Debit Card,83919.0,38830.0,1381,3132,Low
CUST126840,53.0,Female,Georgia,Low,11,TXN526840,2023-07-20,4339.0,Groceries,Paid,Bank Transfer,27837.0,10542.0,4382,494,Low
CUST126841,54.0,Male,Washington,Medium,12,TXN526841,2022-08-20,1883.0,Groceries,Paid,UPI,47982.0,67574.0,3182,1825,High
CUST126842,58.0,Male,California,Low,7,TXN526842,2022-06-18,3421.0,Travel,Paid,Credit Card,98340.0,49260.0,4959,1826,Low
CUST126843,52.0,Female,Texas,Low,12,TXN526843,2022-08-01,248.0,Food,Paid,UPI,86846.0,47348.0,2381,228,Medium
CUST126844,27.0,Female,Ohio,Low,6,TXN526844,2022-01-08,4869.0,Groceries,Defaulted,Credit Card,94023.0,2626.0,4251,3286,Low
CUST126845,34.0,Male,Florida,Medium,4,TXN526845,2022-03-30,4732.0,Groceries,Paid,Bank Transfer,12831.0,1608.0,1034,2772,Medium
CUST126846,68.0,Male,Oregon,Low,13,TXN526846,2023-02-14,4988.0,Utilities,Paid,Credit Card,38503.0,33116.0,4645,3546,Low
CUST126847,59.0,Female,Illinois,Medium,14,TXN526847,2022-03-31,247.0,Food,Paid,UPI,,68295.0,4190,2342,Low
CUST126848,47.0,Male,Georgia,Medium,6,TXN526848,2022-05-16,958.0,Health,Late,UPI,76208.0,4295.0,1797,74,Low
CUST126849,61.0,Other,Oregon,Low,2,TXN526849,2022-01-13,4233.0,Online Shopping,Late,UPI,89252.0,5599.0,4159,2179,High
CUST126850,24.0,Female,Texas,Medium,13,TXN526850,2022-12-09,4785.0,Utilities,Paid,UPI,66275.0,1416.0,217,2775,Low
CUST126851,35.0,Female,New York,Medium,7,TXN526851,2022-03-03,4517.0,Food,Late,UPI,35585.0,79983.0,4298,1661,Medium
CUST126852,36.0,Female,Florida,Medium,4,TXN526852,2023-08-14,3724.0,Groceries,Paid,Debit Card,36667.0,63735.0,4010,2393,Medium
CUST126853,32.0,Female,Illinois,Medium,13,TXN526853,2022-02-12,277.0,Utilities,Paid,Credit Card,44166.0,29610.0,1989,3857,Low
CUST126854,56.0,Female,California,Low,12,TXN526854,2022-01-22,2219.0,Health,Paid,Debit Card,74826.0,18994.0,4800,157,Low
CUST126855,61.0,Female,Oregon,Low,7,TXN526855,2022-12-28,3079.0,Retail,Paid,Bank Transfer,34897.0,78977.0,3617,2962,Low
CUST126856,39.0,Female,Illinois,High,12,TXN526856,2022-06-14,2249.0,Entertainment,Paid,Credit Card,66754.0,55441.0,378,3904,Low
CUST126857,56.0,Female,Illinois,Medium,11,TXN526857,2022-08-16,291.0,Online Shopping,Paid,Bank Transfer,46174.0,62790.0,1325,1298,Medium
CUST126858,59.0,Male,New York,Medium,11,TXN526858,2022-03-30,2781.0,Travel,Paid,Debit Card,35092.0,73594.0,4449,3971,Low
CUST126859,47.0,Male,New York,Medium,10,TXN526859,2022-05-30,3024.0,Groceries,Paid,Bank Transfer,86946.0,73536.0,3904,2059,Low
CUST126860,37.0,Male,Arizona,Low,12,TXN526860,2023-01-11,4597.0,Food,Paid,Bank Transfer,8041.0,75449.0,581,2145,Low
CUST126861,49.0,Male,New York,Low,8,TXN526861,2023-07-24,3520.0,Health,Late,Credit Card,61531.0,38791.0,3156,1609,Medium
CUST126862,59.0,Female,Georgia,Medium,10,TXN526862,2022-10-10,3481.0,Health,Paid,Debit Card,51831.0,,2985,1029,Low
CUST126863,42.0,Male,Texas,Low,6,TXN526863,2022-08-17,1553.0,Online Shopping,Paid,Credit Card,61404.0,30711.0,1677,2849,Low
CUST126864,40.0,Male,Illinois,High,2,TXN526864,2022-01-05,4867.0,Groceries,Paid,Debit Card,90168.0,28712.0,812,3522,High
CUST126865,22.0,Male,California,Medium,13,TXN526865,2022-12-02,4182.0,Groceries,Paid,Debit Card,68158.0,27711.0,736,3924,Medium
CUST126866,67.0,Other,California,Medium,4,TXN526866,2022-07-01,4102.0,Retail,Paid,Bank Transfer,34207.0,60505.0,162,1738,Low
CUST126867,58.0,Female,New York,Medium,12,TXN526867,2023-10-14,1514.0,Utilities,Paid,UPI,14142.0,10212.0,4445,2288,Low
CUST126868,47.0,Female,Washington,Medium,5,TXN526868,2023-03-19,4779.0,Health,Defaulted,Credit Card,76611.0,11641.0,2165,3957,Low
CUST126869,65.0,Female,Washington,Medium,13,TXN526869,2022-11-12,2030.0,Food,Paid,Bank Transfer,17111.0,64709.0,1594,3897,Low
CUST126870,56.0,Female,Illinois,Medium,9,TXN526870,2023-06-29,3327.0,Groceries,Paid,UPI,30004.0,7635.0,1778,372,Low
CUST126871,44.0,Female,Washington,Medium,9,TXN526871,2023-08-24,704.0,Groceries,Late,Credit Card,85894.0,13006.0,3946,1382,Low
CUST126872,59.0,Male,California,Medium,8,TXN526872,2022-12-05,2426.0,Utilities,Paid,Bank Transfer,46571.0,49240.0,3751,2185,Low
CUST126873,54.0,Female,Illinois,Medium,10,TXN526873,2023-03-31,1112.0,Health,Paid,Credit Card,21661.0,78453.0,2532,2513,High
CUST126874,24.0,Female,Oregon,Medium,1,TXN526874,2023-04-09,3066.0,Groceries,Late,Credit Card,51177.0,27646.0,466,1018,Medium
CUST126875,22.0,Female,Oregon,Low,1,TXN526875,2022-11-25,2545.0,Retail,Late,Debit Card,12923.0,9697.0,31,1278,High
CUST126876,32.0,Female,California,Medium,4,TXN526876,2022-11-05,1297.0,Health,Paid,Bank Transfer,92967.0,35919.0,1950,236,Medium
CUST126877,68.0,Female,Georgia,High,13,TXN526877,2022-12-28,729.0,Food,Paid,Credit Card,93333.0,77564.0,2201,3610,Low
